code,name,date,open,high,low,close,volume,trade_value
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240417,22450,22600,21600,21800,1110984,24390
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240418,21700,22350,21700,22100,689179,15208
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240419,21900,21900,20800,21400,1021878,21713
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240422,21600,22350,21250,22100,770048,16796
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240423,22250,22500,21500,21700,517772,11363
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240424,22400,22800,22100,22300,614424,13755
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240425,21950,22150,21300,21350,510792,11051
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240426,21700,21800,21200,21600,299746,6439
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240429,21850,23300,21600,23250,1119174,25566
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240430,23500,23650,22550,23000,629561,14479
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240502,22850,23700,22600,22850,502044,11599
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240503,23050,23900,22450,22450,787810,18223
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240507,22800,22850,22250,22600,414604,9355
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240508,22500,22750,22100,22300,378762,8452
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240509,21700,21800,20150,20500,1582774,32582
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240510,20550,21050,20250,20750,501186,10349
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240513,20750,20900,20200,20350,399952,8165
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240514,20300,21050,20300,20800,392473,8135
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240516,21200,21300,20650,21050,355522,7445
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240517,21250,21400,20800,20900,357304,7540
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240520,21250,21250,20600,21150,301098,6308
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240521,21200,21200,20150,20550,488075,9980
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240522,20650,20700,19390,19800,990680,19602
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240523,19650,19990,19350,19500,468466,9217
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240524,19300,19490,18810,18950,634409,12040
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240527,18970,19280,18500,19140,659204,12430
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240528,19140,19250,18740,18940,347862,6577
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240529,18940,18940,18240,18240,521031,9613
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240530,18200,18790,17970,18310,581879,10684
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240531,18320,19470,18000,19470,925567,17658
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240603,19510,19810,19100,19790,646251,12645
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240604,19750,20600,19430,19680,654209,13139
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240605,19560,21550,19420,20750,1685703,35307
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240607,21150,21850,20500,21250,936054,19868
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240610,21500,22250,21100,21350,966928,20963
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240611,21850,23150,21750,22500,2177462,49414
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240612,22550,22950,21700,21950,682689,15181
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240613,22300,22300,21300,21300,795136,17159
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240614,21550,21600,19650,19940,1592745,32226
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240617,19720,19720,19270,19570,636178,12354
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240618,19430,19720,18880,19470,588762,11309
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240619,19370,19610,18930,19610,539028,10340
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240620,19410,19640,18830,18910,523431,9996
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240621,18700,18820,18400,18450,422256,7835
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240624,18310,18400,18140,18280,352809,6429
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240625,18160,19090,18160,18430,417046,7767
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240626,18430,18650,18160,18160,272369,4982
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240627,18500,19280,18400,18910,701537,13319
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240628,19060,20300,18960,20050,968245,19182
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240701,20100,20150,18960,19180,589762,11373
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240702,19350,19840,18520,18780,528225,10039
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240703,19000,19440,18720,18850,463746,8826
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240704,18950,19000,18280,18350,418156,7744
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240705,18300,18770,18220,18500,237167,4396
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240708,18500,18990,18250,18830,259179,4850
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240709,18830,18920,18480,18550,233002,4340
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240710,18610,19430,18430,19390,401728,7632
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240711,19450,19900,19190,19390,483382,9453
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240712,20150,20600,19210,19250,619004,12249
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240715,19240,19240,18620,18740,322080,6077
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240716,18700,18830,18130,18170,385132,7050
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240717,18170,18390,16860,17040,820372,14266
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240718,16400,16760,16100,16760,630743,10347
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240719,16610,16960,16410,16940,239141,3998
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240722,16870,16870,15530,15700,614252,9757
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240723,16030,16350,15780,15990,273525,4377
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240724,15720,17380,15710,16800,633939,10707
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240725,16300,16610,16100,16590,296773,4852
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240726,16650,16660,16240,16330,225972,3700
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240729,16330,16450,16200,16300,124884,2039
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240730,16120,16470,16000,16040,178163,2878
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240731,15820,16000,15580,15900,205292,3234
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240801,16160,16680,16100,16370,197964,3249
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240802,16100,16580,15680,15980,327124,5295
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240805,15500,15500,13280,13500,663472,9564
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240806,13630,14950,13630,14700,453739,6601
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240807,14320,14880,14300,14600,213173,3132
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240808,14300,14470,14000,14120,207528,2950
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240809,14540,14890,14500,14790,222515,3274
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240812,14790,15650,14720,15100,213693,3256
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240813,15100,18320,14780,16350,3944720,67951
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240814,16940,17680,16750,17300,981038,16824
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240816,17620,17640,16840,16840,583885,10042
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240819,18010,18490,16900,16900,1858384,33189
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240820,17070,20250,17070,19180,8129431,156167
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240821,18570,19900,18000,18760,2172460,41526
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240822,18860,19620,18300,18450,1658081,31401
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240823,18600,19130,17440,17640,1076941,19334
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240826,17740,17880,17110,17250,438150,7622
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240827,17000,17120,16510,16990,530139,8892
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240828,16820,17470,16670,16800,464126,7896
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240829,16540,17810,16400,17630,1003436,17496
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240830,17820,18570,17720,17890,819914,14820
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240902,17880,18400,17480,17840,581051,10457
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240903,18650,18890,17420,17490,1021341,18614
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240904,16650,17700,16600,17380,600806,10402
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240905,17500,17510,16620,17150,421491,7166
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240906,17150,17620,15710,15760,547800,9053
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240909,15190,15450,14750,14870,703793,10568
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240910,14970,15540,14820,14820,359873,5450
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240911,14820,15380,14820,15180,271497,4095
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240912,15450,15790,15370,15620,274003,4272
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240913,15600,15690,15300,15670,203218,3147
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240919,15680,16190,15600,15950,234451,3727
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240920,16210,16390,15800,16130,282029,4525
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240923,16200,17310,16200,16450,765386,12852
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240924,16630,17490,16630,17380,703915,12036
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240925,17500,17520,16980,17070,310993,5356
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240926,17260,17420,17100,17370,252848,4364
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240927,17590,18230,17210,17760,712499,12733
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20240930,17860,17870,17060,17080,468584,8126
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241002,16700,17280,16660,16870,219532,3728
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241004,17000,17180,16710,16980,167798,2855
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241007,17000,17750,17000,17490,308367,5394
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241008,17300,17890,17290,17550,297032,5223
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241010,17740,18070,17350,17350,272285,4797
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241011,17480,17490,16400,16400,359255,6037
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241014,16220,16490,16000,16150,263862,4275
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241015,16160,16320,15800,16090,316383,5069
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241016,16000,16380,15790,15790,226741,3605
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241017,15790,16030,15550,15680,189799,2980
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241018,15700,15760,15110,15210,253084,3875
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241021,15220,15520,15020,15100,196373,2986
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241022,15440,15450,14060,14260,533180,7720
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241023,14250,14830,14030,14590,244519,3525
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241024,14690,14750,14140,14200,162118,2329
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241025,14510,14850,13980,14080,251461,3576
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241028,14080,14430,13970,14410,268608,3809
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241029,14350,14440,13680,14420,330132,4618
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241030,14250,14650,14110,14320,142365,2048
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241031,14310,14850,13920,14850,283557,4112
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241101,14500,15390,14240,15250,256164,3851
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241104,15250,16050,15020,15780,295177,4627
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241105,15790,15990,15620,15620,125586,1980
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241106,15650,15870,14850,14870,274368,4182
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241107,14870,15130,14300,14980,212337,3113
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241108,15120,15180,13650,13900,688501,9855
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241111,13900,13900,12810,12850,586048,7656
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241112,12800,12900,11570,12640,920081,11258
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241113,12520,12970,12220,12290,286509,3568
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241114,12240,12310,11850,11850,352826,4245
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241115,11640,11810,11060,11650,550093,6247
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241118,11480,11840,11200,11840,273880,3184
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241119,11900,12000,11490,11800,230304,2709
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241120,11840,11840,11610,11660,142756,1673
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241121,11700,11790,11500,11600,131658,1531
281740,·¹ÀÌÅ©¸ÓÆ¼¸®¾óÁî,20241122,11620,11990,11610,11720,186238,2205
