code,name,date,open,high,low,close,volume,trade_value
036810,에프에스티,20250321,22164,22561,21371,21520,184952,4075
036810,에프에스티,20250324,21569,21768,20826,21024,111443,2369
036810,에프에스티,20250325,21123,21619,19834,20330,155710,3186
036810,에프에스티,20250326,20528,20875,19884,20627,97157,1987
036810,에프에스티,20250327,19834,20627,19834,20082,66845,1346
036810,에프에스티,20250328,20082,20379,19685,19824,61315,1218
036810,에프에스티,20250331,19338,19417,18386,18545,162370,3044
036810,에프에스티,20250401,18614,19636,18614,19298,107739,2065
036810,에프에스티,20250402,19318,19487,18842,18951,47434,904
036810,에프에스티,20250403,18198,18951,18178,18644,65982,1231
036810,에프에스티,20250404,18327,18842,17434,17920,157516,2836
036810,에프에스티,20250407,16819,17156,15877,16224,178042,2950
036810,에프에스티,20250408,16789,17137,16363,16472,83886,1406
036810,에프에스티,20250409,16363,16740,15728,15986,85026,1368
036810,에프에스티,20250410,17216,17394,16760,17166,110556,1890
036810,에프에스티,20250411,16770,17345,16770,17295,63808,1090
036810,에프에스티,20250414,17950,18029,17523,17930,64089,1143
036810,에프에스티,20250415,17880,19170,17801,18743,94742,1769
036810,에프에스티,20250416,18356,18565,17861,17980,68576,1244
036810,에프에스티,20250417,17761,18178,17355,18168,48598,874
036810,에프에스티,20250418,17980,18227,17712,18168,40044,720
036810,에프에스티,20250421,18009,18713,18009,18178,47211,864
036810,에프에스티,20250422,18099,18247,17861,17880,36219,651
036810,에프에스티,20250423,18337,18624,18049,18624,71200,1309
036810,에프에스티,20250424,18624,18892,18247,18317,63886,1174
036810,에프에스티,20250425,18446,18703,18327,18475,81649,1509
036810,에프에스티,20250428,18465,18495,17801,17910,66105,1192
036810,에프에스티,20250429,17910,18148,17870,17900,55322,995
036810,에프에스티,20250430,17989,18079,17444,17523,50470,892
036810,에프에스티,20250502,17454,18079,17454,17821,33298,595
036810,에프에스티,20250507,18019,18594,17761,18465,96832,1764
036810,에프에스티,20250508,18456,18713,18257,18307,30516,562
036810,에프에스티,20250509,18317,18475,17831,17999,46759,841
036810,에프에스티,20250512,18178,18733,17761,18703,68412,1254
