code,name,date,open,high,low,close,volume,trade_value
039030,이오테크닉스,20240417,251000,253500,241500,244000,192742,47726
039030,이오테크닉스,20240418,242000,249000,238500,246000,176497,43114
039030,이오테크닉스,20240419,239500,240000,224000,238000,306684,71275
039030,이오테크닉스,20240422,231000,236500,221000,229500,232520,52664
039030,이오테크닉스,20240423,234000,235500,218500,224000,196065,43972
039030,이오테크닉스,20240424,233000,245000,232500,240000,285409,68378
039030,이오테크닉스,20240425,233000,242000,228000,228000,123481,28716
039030,이오테크닉스,20240426,236500,243000,233000,239500,142508,34010
039030,이오테크닉스,20240429,249000,256000,241000,244000,195548,48509
039030,이오테크닉스,20240430,246000,249000,239500,240500,82886,20107
039030,이오테크닉스,20240502,235000,242500,233000,240000,94238,22426
039030,이오테크닉스,20240503,246000,248000,230500,232000,112414,26605
039030,이오테크닉스,20240507,239000,248000,238000,245000,141504,34528
039030,이오테크닉스,20240508,244500,251000,243000,250500,120692,29930
039030,이오테크닉스,20240509,252000,252500,243500,250500,120317,29990
039030,이오테크닉스,20240510,250000,250500,222500,226500,367735,85224
039030,이오테크닉스,20240513,230500,234500,219000,221000,226748,50757
039030,이오테크닉스,20240514,220500,228500,218000,220000,125800,28078
039030,이오테크닉스,20240516,228000,231500,221000,225500,175728,39550
039030,이오테크닉스,20240517,223000,228500,217500,221000,118155,26286
039030,이오테크닉스,20240520,219500,240000,219500,238500,175115,40324
039030,이오테크닉스,20240521,240500,241000,232500,236500,89743,21230
039030,이오테크닉스,20240522,236500,236500,228500,233000,85419,19890
039030,이오테크닉스,20240523,235000,238500,220500,223500,179320,40442
039030,이오테크닉스,20240524,217500,219000,202000,209500,298914,62901
039030,이오테크닉스,20240527,209500,230000,208000,221000,469375,103815
039030,이오테크닉스,20240528,223000,228000,216000,218000,220412,48588
039030,이오테크닉스,20240529,219000,224000,203500,206500,265963,56266
039030,이오테크닉스,20240530,205500,208000,201500,203000,103339,21068
039030,이오테크닉스,20240531,202500,203500,194400,197200,226728,44736
039030,이오테크닉스,20240603,198900,206000,196400,204500,129638,26249
039030,이오테크닉스,20240604,203500,211000,199800,201500,121614,24975
039030,이오테크닉스,20240605,213000,213000,200500,202000,185547,38314
039030,이오테크닉스,20240607,205000,206000,196300,198200,186735,37383
039030,이오테크닉스,20240610,196000,199600,195500,198200,99445,19646
039030,이오테크닉스,20240611,198200,199600,192200,193100,151523,29405
039030,이오테크닉스,20240612,194900,198400,191800,193000,150271,29277
039030,이오테크닉스,20240613,196000,197800,188100,188500,324731,61984
039030,이오테크닉스,20240614,193000,207000,192800,197700,590980,118684
039030,이오테크닉스,20240617,199200,203500,194100,195600,164320,32531
039030,이오테크닉스,20240618,199600,202500,182600,188300,320786,61663
039030,이오테크닉스,20240619,189200,192900,181900,182900,306479,56856
039030,이오테크닉스,20240620,183800,186400,179100,179700,175567,31874
039030,이오테크닉스,20240621,177900,178600,171600,175600,305766,53228
039030,이오테크닉스,20240624,175600,179600,172300,176300,129728,22855
039030,이오테크닉스,20240625,174000,175000,170400,171800,136270,23413
039030,이오테크닉스,20240626,174300,178400,170800,176700,154095,26893
039030,이오테크닉스,20240627,176000,187800,175300,186000,316579,58359
039030,이오테크닉스,20240628,185900,190600,184000,186900,135640,25417
039030,이오테크닉스,20240701,187000,187000,181300,182600,67395,12348
039030,이오테크닉스,20240702,182100,183600,175100,175600,113007,20097
039030,이오테크닉스,20240703,175700,176000,170900,173900,103329,17803
039030,이오테크닉스,20240704,179100,202000,179000,200000,909252,175635
039030,이오테크닉스,20240705,204000,211000,197000,197300,356237,72203
039030,이오테크닉스,20240708,199100,209000,198700,202500,188559,38305
