code,name,date,open,high,low,close,volume,trade_value
089030,테크윙,20250321,40100,40700,38600,38650,813271,32264
089030,테크윙,20250324,38800,39550,38400,38800,198400,7730
089030,테크윙,20250325,39250,39850,36850,37200,391917,14789
089030,테크윙,20250326,37250,37450,35850,37200,378182,13931
089030,테크윙,20250327,36050,36700,35050,35150,364603,12940
089030,테크윙,20250328,35050,35050,33500,34050,266871,9070
089030,테크윙,20250331,32700,33100,30900,31400,869222,27498
089030,테크윙,20250401,32050,33600,31900,33250,316394,10418
089030,테크윙,20250402,33650,33850,32050,32250,394873,12791
089030,테크윙,20250403,30500,32200,30400,31800,378415,11916
089030,테크윙,20250404,30850,32150,29800,30750,660515,20281
089030,테크윙,20250407,28800,29300,28050,28050,462294,13206
089030,테크윙,20250408,29600,30000,28300,28650,241128,7007
089030,테크윙,20250409,27950,28800,26400,27350,688281,18715
089030,테크윙,20250410,31350,31400,29500,29950,576940,17532
089030,테크윙,20250411,28750,30050,28600,29650,495315,14541
089030,테크윙,20250414,30650,30900,29650,30250,536564,16153
089030,테크윙,20250415,30000,31400,29650,30750,548427,16787
089030,테크윙,20250416,29300,29600,28600,28750,760539,22113
089030,테크윙,20250417,28300,31000,28300,30750,559521,16708
089030,테크윙,20250418,30350,31600,29650,31550,488572,15007
089030,테크윙,20250421,31250,32650,30950,31150,382362,12066
089030,테크윙,20250422,30350,30800,30100,30500,275358,8395
089030,테크윙,20250423,31450,34150,31250,34100,790547,26015
089030,테크윙,20250424,34700,34750,32950,33500,638535,21527
089030,테크윙,20250425,34400,35600,34350,34800,575499,20082
089030,테크윙,20250428,34450,34650,33450,33650,400581,13560
089030,테크윙,20250429,33750,35200,33675,34350,421017,14566
089030,테크윙,20250430,34150,34700,33600,33900,280523,9532
089030,테크윙,20250502,34050,35100,33900,34400,305115,10557
089030,테크윙,20250507,34900,35650,34200,35150,293232,10241
089030,테크윙,20250508,35900,35900,34350,34350,384878,13420
089030,테크윙,20250509,34600,34600,33000,33700,324047,10869
089030,테크윙,20250512,34350,35250,33950,35250,446947,15493
089030,테크윙,20250513,36750,37850,35250,37450,981598,35889
089030,테크윙,20250514,38700,39550,38150,39250,876324,34251
089030,테크윙,20250515,38700,39100,36650,36850,504410,19002
089030,테크윙,20250516,37300,37950,36750,37600,392940,14671
089030,테크윙,20250519,36950,36950,35400,36050,422528,15165
089030,테크윙,20250520,36800,36900,34750,35000,355002,12635
089030,테크윙,20250521,35450,35700,34500,35400,294356,10378
089030,테크윙,20250522,34550,34900,33350,33600,528029,17817
089030,테크윙,20250523,33800,34150,33200,33550,231310,7778
089030,테크윙,20250526,32850,35650,32700,35600,511466,17804
089030,테크윙,20250527,35350,35400,33400,34200,345763,11819
089030,테크윙,20250528,35000,36600,34700,35100,371934,13191
089030,테크윙,20250529,36400,36450,34600,35700,409200,14496
089030,테크윙,20250530,35000,35200,33200,33250,617777,20951
089030,테크윙,20250602,33200,34500,33100,33500,429037,14484
089030,테크윙,20250604,34450,35600,34150,34250,513991,17924
089030,테크윙,20250605,34650,36550,34050,35500,759469,27196
089030,테크윙,20250609,36450,36450,34750,35200,611508,21628
089030,테크윙,20250610,35600,35650,33850,34050,546982,18758
089030,테크윙,20250611,34450,35950,34450,35500,573240,20326
089030,테크윙,20250612,35850,36050,34900,35150,474010,16809
089030,테크윙,20250613,35700,35750,32600,32650,1118669,37200
089030,테크윙,20250616,32450,34400,32000,34150,535836,17907
089030,테크윙,20250617,34500,35750,33350,34000,869343,30005
089030,테크윙,20250618,33650,34150,33150,34050,499692,16759
089030,테크윙,20250619,34400,34700,33300,33800,421963,14288
089030,테크윙,20250620,33950,34650,33650,33950,360296,12267
089030,테크윙,20250623,33000,33150,32000,32750,511343,16623
089030,테크윙,20250624,33550,34600,32700,32950,1074357,35921
089030,테크윙,20250625,34000,34150,33150,33400,492623,16543
089030,테크윙,20250626,34400,35150,32800,33650,1265531,43023
089030,테크윙,20250627,34200,34350,32550,32800,548108,18170
089030,테크윙,20250630,33300,33700,32650,33350,369474,12276
089030,테크윙,20250701,33200,33400,32150,32300,620005,20142
089030,테크윙,20250702,32050,32100,31000,31450,594936,18643
089030,테크윙,20250703,32050,32650,31750,32400,507925,16373
089030,테크윙,20250704,32650,32700,30850,31050,501146,15732
089030,테크윙,20250707,30600,30750,30050,30300,392824,11916
089030,테크윙,20250708,29900,30900,29800,30800,394034,11952
089030,테크윙,20250709,31200,31350,30100,30450,521749,15901
089030,테크윙,20250710,31100,31150,30050,30050,457417,13858
089030,테크윙,20250711,30150,30800,29950,30050,589820,17844
089030,테크윙,20250714,30000,30000,29000,29000,508832,14904
089030,테크윙,20250715,29000,30100,28300,30000,543707,15889
089030,테크윙,20250716,30050,30250,29500,29500,299731,8944
089030,테크윙,20250717,29500,29550,28500,29300,399987,11545
089030,테크윙,20250718,29450,29450,28600,29100,268374,7766
089030,테크윙,20250721,29000,29300,28800,29000,248843,7204
089030,테크윙,20250722,29000,29050,27900,28000,408095,11524
089030,테크윙,20250723,27850,28200,27500,28000,320617,8892
089030,테크윙,20250724,28350,28550,26950,27050,666322,18238
089030,테크윙,20250725,27250,27450,26500,27000,388912,10546
089030,테크윙,20250728,27600,28250,27000,27950,566649,15751
089030,테크윙,20250729,28000,28100,27150,27800,273685,7543
089030,테크윙,20250730,27650,28550,27450,27800,500999,14055
089030,테크윙,20250731,28300,28650,27750,28000,474954,13381
089030,테크윙,20250801,27400,27550,26550,26650,363769,9782
089030,테크윙,20250804,26300,27100,26050,26950,224697,6001
089030,테크윙,20250805,27300,28800,27100,28500,503405,14215
089030,테크윙,20250806,28000,28850,28000,28500,291196,8275
089030,테크윙,20250807,29450,29450,28600,29150,317141,9180
089030,테크윙,20250808,29100,30200,28700,29300,501993,14903
089030,테크윙,20250811,29350,29850,29150,29200,184258,5422
089030,테크윙,20250812,29300,30400,29200,29450,450527,13435
089030,테크윙,20250813,30000,30150,29100,29350,241007,7121
089030,테크윙,20250814,29150,29400,28800,29200,234652,6814
089030,테크윙,20250818,28550,28850,28200,28250,228869,6504
089030,테크윙,20250819,28450,28500,27500,27950,171542,4797
089030,테크윙,20250820,27300,27450,26500,27100,351098,9429
089030,테크윙,20250821,27300,27400,26650,26850,140207,3781
089030,테크윙,20250822,26850,29100,26850,28850,556366,15845
089030,테크윙,20250825,29400,30850,28900,30700,594487,17825
089030,테크윙,20250826,30500,31450,30450,31100,553465,17138
089030,테크윙,20250827,30700,31100,30200,31000,282790,8662
089030,테크윙,20250828,30400,30900,29700,30550,382337,11622
089030,테크윙,20250829,30350,33050,30300,32700,1388819,44198
089030,테크윙,20250901,32100,36550,31800,35800,2781211,98255
089030,테크윙,20250902,36700,36750,34850,35650,750621,26693
089030,테크윙,20250903,35150,36950,35100,36750,991730,35877
089030,테크윙,20250904,37200,39150,36750,37850,1370395,52516
089030,테크윙,20250905,38700,38700,37400,37700,512745,19519
089030,테크윙,20250908,37500,40750,37400,40150,1069385,42466
089030,테크윙,20250909,40100,41100,39700,40750,532848,21581
089030,테크윙,20250910,41300,42000,40400,40900,633715,26043
089030,테크윙,20250911,41450,41900,40350,41900,651093,26873
089030,테크윙,20250912,42250,42950,41450,42050,662417,27921
089030,테크윙,20250915,43000,51500,41500,51200,3669701,171853
089030,테크윙,20250916,50200,51300,48000,49450,2399320,118081
089030,테크윙,20250917,47500,50700,47050,49000,1874220,92361
089030,테크윙,20250918,49550,53400,48450,51700,2501925,129651
089030,테크윙,20250919,53100,53600,51200,53200,964354,50713
089030,테크윙,20250922,53700,57900,52800,56900,1450810,81204
089030,테크윙,20250923,59400,60500,57600,60000,1164177,68790
089030,테크윙,20250924,58900,60900,58000,60100,1144593,68124
089030,테크윙,20250925,58200,59900,57600,59000,658706,38749
089030,테크윙,20250926,57000,59800,56700,59500,1072111,62926
089030,테크윙,20250929,59000,59800,57500,58900,655835,38625
089030,테크윙,20250930,59200,60000,57700,58800,553753,32536
089030,테크윙,20251001,59100,60400,58200,59500,828208,49044
089030,테크윙,20251002,62000,64600,59800,61000,1395149,87266
089030,테크윙,20251010,63600,63700,60700,61800,919422,56881
089030,테크윙,20251013,58700,62600,58500,61700,696713,42608
089030,테크윙,20251014,62700,62800,55000,56700,1348403,78708
089030,테크윙,20251015,57100,61600,56800,61500,738308,44340
089030,테크윙,20251016,60500,63000,59800,61700,661354,40909
089030,테크윙,20251017,60700,67300,60300,65400,1414005,92149
089030,테크윙,20251020,67700,68800,64700,65400,762602,50652
089030,테크윙,20251021,65900,66600,62600,63400,710916,45661
089030,테크윙,20251022,61600,63000,60200,62600,901345,55464
089030,테크윙,20251023,61000,63800,60500,61700,571020,35351
089030,테크윙,20251024,63600,66500,62400,66200,900238,58536
089030,테크윙,20251027,68000,68000,64700,66800,743942,49274
089030,테크윙,20251028,65200,68200,64800,66500,486080,32346
089030,테크윙,20251029,67300,69050,65500,67200,635412,42588
089030,테크윙,20251030,66800,67900,64500,65700,445051,29333
089030,테크윙,20251031,64400,67200,64400,66800,371157,24636
089030,테크윙,20251103,66800,66800,63300,64600,635897,41228
089030,테크윙,20251104,64900,66000,62300,64000,502782,32256
089030,테크윙,20251105,62100,62600,56500,60400,1176091,69770
089030,테크윙,20251106,62400,65700,58200,63100,975012,60731
089030,테크윙,20251107,61100,62900,59900,60400,545413,33188
089030,테크윙,20251110,61000,61500,58500,60700,440121,26531
089030,테크윙,20251111,62000,62800,59000,60000,424084,25893
089030,테크윙,20251112,59500,59900,57500,57900,571879,33379
089030,테크윙,20251113,57600,58400,56100,57800,505971,29041
089030,테크윙,20251114,55000,57000,53700,54900,781794,43048
089030,테크윙,20251117,56200,56400,53300,55800,397969,21926
089030,테크윙,20251118,54000,54700,52300,52900,606902,32320
089030,테크윙,20251119,52000,52600,49400,50200,685528,34657
